file,processed,processed_time
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_152218.wav,true,2020-05-23T14:49:33.163
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_153218.wav,true,2020-05-23T14:49:44.39
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_154218.wav,true,2020-05-23T14:49:54.232
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_155218.wav,true,2020-05-23T14:50:05.922
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_160218.wav,true,2020-05-23T14:50:18.485
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_161218.wav,true,2020-05-23T14:50:28.611
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_162218.wav,true,2020-05-23T14:50:39.617
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_163218.wav,true,2020-05-23T14:50:54.356
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_164218.wav,true,2020-05-23T14:50:59.575
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_165218.wav,true,2020-05-23T14:51:14.686
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_170218.wav,true,2020-05-23T14:51:20.22
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_171218.wav,true,2020-05-23T14:51:42.828
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_172218.wav,true,2020-05-23T14:51:42.146
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_173218.wav,true,2020-05-23T14:52:04.337
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_174218.wav,true,2020-05-23T14:52:06.605
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_175218.wav,true,2020-05-23T14:52:25.874
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_180218.wav,true,2020-05-23T14:52:33.519
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_181218.wav,true,2020-05-23T14:52:48.711
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_182218.wav,true,2020-05-23T14:52:55.298
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_183218.wav,true,2020-05-23T14:53:10.243
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_184218.wav,true,2020-05-23T14:53:16.292
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_185218.wav,true,2020-05-23T14:53:32.075
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_190218.wav,true,2020-05-23T14:53:36.199
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_191218.wav,true,2020-05-23T14:53:53.389
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_192218.wav,true,2020-05-23T14:53:56.833
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_193218.wav,true,2020-05-23T14:54:15.546
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_194218.wav,true,2020-05-23T14:54:17.47
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_195218.wav,true,2020-05-23T14:54:35.444
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_200218.wav,true,2020-05-23T14:54:41.182
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_201218.wav,true,2020-05-23T14:54:56.82
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_202218.wav,true,2020-05-23T14:55:04.194
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_203218.wav,true,2020-05-23T14:55:18.14
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_204218.wav,true,2020-05-23T14:55:26.497
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_205218.wav,true,2020-05-23T14:55:38.725
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_210218.wav,true,2020-05-23T14:55:48.334
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_211218.wav,true,2020-05-23T14:56:00.329
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_212218.wav,true,2020-05-23T14:56:10.112
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_213218.wav,true,2020-05-23T14:56:21.564
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_214218.wav,true,2020-05-23T14:56:31.965
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_215218.wav,true,2020-05-23T14:56:41.45
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_220218.wav,true,2020-05-23T14:56:54.158
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_221218.wav,true,2020-05-23T14:57:02.376
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_222218.wav,true,2020-05-23T14:57:17.238
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_223218.wav,true,2020-05-23T14:57:24.301
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_224218.wav,true,2020-05-23T14:57:37.618
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_225218.wav,true,2020-05-23T14:57:44.595
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_230218.wav,true,2020-05-23T14:57:59.372
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_231218.wav,true,2020-05-23T14:58:05.277
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_232218.wav,true,2020-05-23T14:58:20.271
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_233218.wav,true,2020-05-23T14:58:25.559
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_234218.wav,true,2020-05-23T14:58:42.154
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200502_235218.wav,true,2020-05-23T14:58:48.817
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_000218.wav,true,2020-05-23T14:59:02.8
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_001218.wav,true,2020-05-23T14:59:10.041
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_002218.wav,true,2020-05-23T14:59:24.66
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_003218.wav,true,2020-05-23T14:59:30.635
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_004218.wav,true,2020-05-23T14:59:43.955
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_005218.wav,true,2020-05-23T14:59:52.136
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_010218.wav,true,2020-05-23T15:00:08.22
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_011218.wav,true,2020-05-23T15:00:13.496
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_012218.wav,true,2020-05-23T15:00:30.904
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_013218.wav,true,2020-05-23T15:00:39.416
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_014218.wav,true,2020-05-23T15:00:53.762
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_015218.wav,true,2020-05-23T15:01:02.102
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_020218.wav,true,2020-05-23T15:01:15.9
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_021218.wav,true,2020-05-23T15:01:23.961
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_022218.wav,true,2020-05-23T15:01:37.855
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_023218.wav,true,2020-05-23T15:01:45.274
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_024218.wav,true,2020-05-23T15:02:00.573
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_025218.wav,true,2020-05-23T15:02:06.181
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_030218.wav,true,2020-05-23T15:02:21.908
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_031218.wav,true,2020-05-23T15:02:28.367
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_032218.wav,true,2020-05-23T15:02:43.927
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_033218.wav,true,2020-05-23T15:02:49.944
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_034218.wav,true,2020-05-23T15:03:08.525
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_035218.wav,true,2020-05-23T15:03:10.386
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_040218.wav,true,2020-05-23T15:03:29.289
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_041218.wav,true,2020-05-23T15:03:32.094
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_042218.wav,true,2020-05-23T15:03:49.949
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_043218.wav,true,2020-05-23T15:03:55.601
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_044218.wav,true,2020-05-23T15:04:11.862
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_045218.wav,true,2020-05-23T15:04:17.405
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_050218.wav,true,2020-05-23T15:04:33.092
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_051218.wav,true,2020-05-23T15:04:40.022
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_052218.wav,true,2020-05-23T15:04:53.251
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_053218.wav,true,2020-05-23T15:05:00.959
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_054218.wav,true,2020-05-23T15:05:13.721
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_055218.wav,true,2020-05-23T15:05:23.099
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_060218.wav,true,2020-05-23T15:05:36.095
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_061218.wav,true,2020-05-23T15:05:45.066
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_062218.wav,true,2020-05-23T15:05:57.554
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_063218.wav,true,2020-05-23T15:06:10.076
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_064218.wav,true,2020-05-23T15:06:19.008
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_065218.wav,true,2020-05-23T15:06:31.388
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_070218.wav,true,2020-05-23T15:06:40.501
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_071218.wav,true,2020-05-23T15:06:51.741
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_072218.wav,true,2020-05-23T15:07:01.534
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_073218.wav,true,2020-05-23T15:07:14.489
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_074218.wav,true,2020-05-23T15:07:23.929
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_075218.wav,true,2020-05-23T15:07:35.455
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_080218.wav,true,2020-05-23T15:07:43.613
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_081218.wav,true,2020-05-23T15:08:00.853
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_082218.wav,true,2020-05-23T15:08:04.148
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_083218.wav,true,2020-05-23T15:08:22.399
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_084218.wav,true,2020-05-23T15:08:23.891
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_085218.wav,true,2020-05-23T15:08:42.386
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_090218.wav,true,2020-05-23T15:08:46.361
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_091218.wav,true,2020-05-23T15:09:03.918
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_092218.wav,true,2020-05-23T15:09:08.685
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_093218.wav,true,2020-05-23T15:09:26.76
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_094218.wav,true,2020-05-23T15:09:31.955
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_095218.wav,true,2020-05-23T15:09:47.698
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_100218.wav,true,2020-05-23T15:09:54.459
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_101218.wav,true,2020-05-23T15:10:08.316
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_102218.wav,true,2020-05-23T15:10:17.659
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_103218.wav,true,2020-05-23T15:10:29.578
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_104218.wav,true,2020-05-23T15:10:38.388
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_105218.wav,true,2020-05-23T15:10:50.817
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_110218.wav,true,2020-05-23T15:11:02.541
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_111218.wav,true,2020-05-23T15:11:11.57
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_112218.wav,true,2020-05-23T15:11:22.305
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_113218.wav,true,2020-05-23T15:11:33.125
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_114218.wav,true,2020-05-23T15:11:43.826
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_115218.wav,true,2020-05-23T15:11:55.501
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_120218.wav,true,2020-05-23T15:12:07.141
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_121218.wav,true,2020-05-23T15:12:16.861
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_122218.wav,true,2020-05-23T15:12:30.487
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_123218.wav,true,2020-05-23T15:12:37.053
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_124218.wav,true,2020-05-23T15:12:54.202
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_125218.wav,true,2020-05-23T15:12:57.574
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_130218.wav,true,2020-05-23T15:13:15.204
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_131218.wav,true,2020-05-23T15:13:22.186
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_132218.wav,true,2020-05-23T15:13:44.744
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_133218.wav,true,2020-05-23T15:13:43.943
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_134218.wav,true,2020-05-23T15:14:07.934
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_135218.wav,true,2020-05-23T15:14:06.36
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_140218.wav,true,2020-05-23T15:14:28.006
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_141218.wav,true,2020-05-23T15:14:30.108
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_142218.wav,true,2020-05-23T15:14:51.292
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_143218.wav,true,2020-05-23T15:14:53.418
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_144218.wav,true,2020-05-23T15:15:13.141
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_145218.wav,true,2020-05-23T15:15:13.949
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_150218.wav,true,2020-05-23T15:15:32.767
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_151218.wav,true,2020-05-23T15:15:38.162
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_152218.wav,true,2020-05-23T15:15:55.036
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_153218.wav,true,2020-05-23T15:15:58.026
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_154218.wav,true,2020-05-23T15:16:16.598
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_155218.wav,true,2020-05-23T15:16:18.39
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_160218.wav,true,2020-05-23T15:16:36.693
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_161218.wav,true,2020-05-23T15:16:38.764
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_162218.wav,true,2020-05-23T15:16:57.16
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_163218.wav,true,2020-05-23T15:17:00.121
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_164218.wav,true,2020-05-23T15:17:18.872
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_165218.wav,true,2020-05-23T15:17:21.498
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_170218.wav,true,2020-05-23T15:17:40.108
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_171218.wav,true,2020-05-23T15:17:42.158
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_172218.wav,true,2020-05-23T15:18:02.716
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_173218.wav,true,2020-05-23T15:18:03.658
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_174218.wav,true,2020-05-23T15:18:24.31
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_175218.wav,true,2020-05-23T15:18:26.611
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_180218.wav,true,2020-05-23T15:18:45.959
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_181218.wav,true,2020-05-23T15:18:48.037
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_182218.wav,true,2020-05-23T15:19:07.415
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_183218.wav,true,2020-05-23T15:19:09.772
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_184218.wav,true,2020-05-23T15:19:28.954
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_185218.wav,true,2020-05-23T15:19:31.388
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_190218.wav,true,2020-05-23T15:19:50.078
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_191218.wav,true,2020-05-23T15:19:51.934
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_192218.wav,true,2020-05-23T15:20:12.919
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_193218.wav,true,2020-05-23T15:20:12.0
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_194218.wav,true,2020-05-23T15:20:33.262
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_195218.wav,true,2020-05-23T15:20:33.202
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_200218.wav,true,2020-05-23T15:20:54.708
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_201218.wav,true,2020-05-23T15:20:54.152
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_202218.wav,true,2020-05-23T15:21:16.432
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_203218.wav,true,2020-05-23T15:21:16.371
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_204218.wav,true,2020-05-23T15:21:36.91
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_205218.wav,true,2020-05-23T15:21:37.257
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_210218.wav,true,2020-05-23T15:21:57.481
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_211218.wav,true,2020-05-23T15:21:57.796
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_212218.wav,true,2020-05-23T15:22:17.588
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_213218.wav,true,2020-05-23T15:22:18.268
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_214218.wav,true,2020-05-23T15:22:39.615
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_215218.wav,true,2020-05-23T15:22:37.145
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_220218.wav,true,2020-05-23T15:22:56.725
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_221218.wav,true,2020-05-23T15:22:59.99
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_222218.wav,true,2020-05-23T15:23:17.325
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_223218.wav,true,2020-05-23T15:23:21.484
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_224218.wav,true,2020-05-23T15:23:38.099
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_225218.wav,true,2020-05-23T15:23:44.992
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_230218.wav,true,2020-05-23T15:23:58.347
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_231218.wav,true,2020-05-23T15:24:05.491
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_232218.wav,true,2020-05-23T15:24:22.886
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_233218.wav,true,2020-05-23T15:24:25.373
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_234218.wav,true,2020-05-23T15:24:44.201
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200503_235218.wav,true,2020-05-23T15:24:47.831
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_000218.wav,true,2020-05-23T15:25:04.023
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_001218.wav,true,2020-05-23T15:25:08.857
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_002218.wav,true,2020-05-23T15:25:24.511
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_003218.wav,true,2020-05-23T15:25:29.279
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_004218.wav,true,2020-05-23T15:25:46.812
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_005218.wav,true,2020-05-23T15:25:50.307
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_010218.wav,true,2020-05-23T15:26:06.805
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_011218.wav,true,2020-05-23T15:26:12.767
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_012218.wav,true,2020-05-23T15:26:29.394
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_013218.wav,true,2020-05-23T15:26:32.766
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_014218.wav,true,2020-05-23T15:26:49.309
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_015218.wav,true,2020-05-23T15:26:56.748
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_020218.wav,true,2020-05-23T15:27:09.778
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_021218.wav,true,2020-05-23T15:27:16.136
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_022218.wav,true,2020-05-23T15:27:30.149
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_023218.wav,true,2020-05-23T15:27:35.794
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_024218.wav,true,2020-05-23T15:27:51.136
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_025218.wav,true,2020-05-23T15:27:58.891
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_030218.wav,true,2020-05-23T15:28:13.154
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_031218.wav,true,2020-05-23T15:28:21.259
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_032218.wav,true,2020-05-23T15:28:34.411
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_033218.wav,true,2020-05-23T15:28:40.867
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_034218.wav,true,2020-05-23T15:28:55.972
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_035218.wav,true,2020-05-23T15:29:06.17
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_040218.wav,true,2020-05-23T15:29:19.124
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_041218.wav,true,2020-05-23T15:29:27.605
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_042218.wav,true,2020-05-23T15:29:39.991
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200504_043219.wav,true,2020-05-23T15:29:49.635
