file,time,date,processed_time
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_085219.wav_clicks.jld2,2020-05-05T08:52:19.0,2020-05-05,2020-05-23T16:00:47.921
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_090219.wav_clicks.jld2,2020-05-05T09:02:19.0,2020-05-05,2020-05-23T16:01:03.789
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_091219.wav_clicks.jld2,2020-05-05T09:12:19.0,2020-05-05,2020-05-23T16:01:08.909
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_092219.wav_clicks.jld2,2020-05-05T09:22:19.0,2020-05-05,2020-05-23T16:01:25.024
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_093219.wav_clicks.jld2,2020-05-05T09:32:19.0,2020-05-05,2020-05-23T16:01:31.604
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_094219.wav_clicks.jld2,2020-05-05T09:42:19.0,2020-05-05,2020-05-23T16:01:48.06
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_095219.wav_clicks.jld2,2020-05-05T09:52:19.0,2020-05-05,2020-05-23T16:01:54.16
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_100219.wav_clicks.jld2,2020-05-05T10:02:19.0,2020-05-05,2020-05-23T16:02:08.584
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_101219.wav_clicks.jld2,2020-05-05T10:12:19.0,2020-05-05,2020-05-23T16:02:16.032
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_102219.wav_clicks.jld2,2020-05-05T10:22:19.0,2020-05-05,2020-05-23T16:02:33.779
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_103219.wav_clicks.jld2,2020-05-05T10:32:19.0,2020-05-05,2020-05-23T16:02:37.114
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_104219.wav_clicks.jld2,2020-05-05T10:42:19.0,2020-05-05,2020-05-23T16:02:54.539
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_105219.wav_clicks.jld2,2020-05-05T10:52:19.0,2020-05-05,2020-05-23T16:02:57.964
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_110219.wav_clicks.jld2,2020-05-05T11:02:19.0,2020-05-05,2020-05-23T16:03:16.086
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_111219.wav_clicks.jld2,2020-05-05T11:12:19.0,2020-05-05,2020-05-23T16:03:21.791
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_112219.wav_clicks.jld2,2020-05-05T11:22:19.0,2020-05-05,2020-05-23T16:03:37.951
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_113219.wav_clicks.jld2,2020-05-05T11:32:19.0,2020-05-05,2020-05-23T16:03:50.776
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_114219.wav_clicks.jld2,2020-05-05T11:42:19.0,2020-05-05,2020-05-23T16:03:59.807
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_115219.wav_clicks.jld2,2020-05-05T11:52:19.0,2020-05-05,2020-05-23T16:04:11.932
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_120219.wav_clicks.jld2,2020-05-05T12:02:19.0,2020-05-05,2020-05-23T16:04:23.083
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_121219.wav_clicks.jld2,2020-05-05T12:12:19.0,2020-05-05,2020-05-23T16:04:32.543
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_122219.wav_clicks.jld2,2020-05-05T12:22:19.0,2020-05-05,2020-05-23T16:04:46.477
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_123219.wav_clicks.jld2,2020-05-05T12:32:19.0,2020-05-05,2020-05-23T16:04:52.616
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_124219.wav_clicks.jld2,2020-05-05T12:42:19.0,2020-05-05,2020-05-23T16:05:14.555
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_125219.wav_clicks.jld2,2020-05-05T12:52:19.0,2020-05-05,2020-05-23T16:05:17.416
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_130219.wav_clicks.jld2,2020-05-05T13:02:19.0,2020-05-05,2020-05-23T16:05:35.81
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_131219.wav_clicks.jld2,2020-05-05T13:12:19.0,2020-05-05,2020-05-23T16:05:43.233
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_132219.wav_clicks.jld2,2020-05-05T13:22:19.0,2020-05-05,2020-05-23T16:05:56.405
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_133219.wav_clicks.jld2,2020-05-05T13:32:19.0,2020-05-05,2020-05-23T16:06:04.675
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_134219.wav_clicks.jld2,2020-05-05T13:42:19.0,2020-05-05,2020-05-23T16:06:21.03
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_135219.wav_clicks.jld2,2020-05-05T13:52:19.0,2020-05-05,2020-05-23T16:06:28.667
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_140219.wav_clicks.jld2,2020-05-05T14:02:19.0,2020-05-05,2020-05-23T16:06:43.236
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_141219.wav_clicks.jld2,2020-05-05T14:12:19.0,2020-05-05,2020-05-23T16:06:49.646
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_142219.wav_clicks.jld2,2020-05-05T14:22:19.0,2020-05-05,2020-05-23T16:07:04.155
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_143219.wav_clicks.jld2,2020-05-05T14:32:19.0,2020-05-05,2020-05-23T16:07:11.574
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_144219.wav_clicks.jld2,2020-05-05T14:42:19.0,2020-05-05,2020-05-23T16:07:24.961
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_145219.wav_clicks.jld2,2020-05-05T14:52:19.0,2020-05-05,2020-05-23T16:07:32.951
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_150219.wav_clicks.jld2,2020-05-05T15:02:19.0,2020-05-05,2020-05-23T16:07:47.879
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_151219.wav_clicks.jld2,2020-05-05T15:12:19.0,2020-05-05,2020-05-23T16:07:56.119
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_152219.wav_clicks.jld2,2020-05-05T15:22:19.0,2020-05-05,2020-05-23T16:08:09.021
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_153219.wav_clicks.jld2,2020-05-05T15:32:19.0,2020-05-05,2020-05-23T16:08:15.975
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_154219.wav_clicks.jld2,2020-05-05T15:42:19.0,2020-05-05,2020-05-23T16:08:31.752
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_155219.wav_clicks.jld2,2020-05-05T15:52:19.0,2020-05-05,2020-05-23T16:08:37.098
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_160219.wav_clicks.jld2,2020-05-05T16:02:19.0,2020-05-05,2020-05-23T16:08:53.451
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_161219.wav_clicks.jld2,2020-05-05T16:12:19.0,2020-05-05,2020-05-23T16:08:59.509
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_162219.wav_clicks.jld2,2020-05-05T16:22:19.0,2020-05-05,2020-05-23T16:09:15.894
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_163219.wav_clicks.jld2,2020-05-05T16:32:19.0,2020-05-05,2020-05-23T16:09:21.554
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_164219.wav_clicks.jld2,2020-05-05T16:42:19.0,2020-05-05,2020-05-23T16:09:38.096
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_165219.wav_clicks.jld2,2020-05-05T16:52:19.0,2020-05-05,2020-05-23T16:09:44.375
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_170219.wav_clicks.jld2,2020-05-05T17:02:19.0,2020-05-05,2020-05-23T16:10:01.304
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_171219.wav_clicks.jld2,2020-05-05T17:12:19.0,2020-05-05,2020-05-23T16:10:04.69
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_172219.wav_clicks.jld2,2020-05-05T17:22:19.0,2020-05-05,2020-05-23T16:10:23.405
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_173219.wav_clicks.jld2,2020-05-05T17:32:19.0,2020-05-05,2020-05-23T16:10:25.633
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_174219.wav_clicks.jld2,2020-05-05T17:42:19.0,2020-05-05,2020-05-23T16:10:44.347
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_175219.wav_clicks.jld2,2020-05-05T17:52:19.0,2020-05-05,2020-05-23T16:10:48.159
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_180219.wav_clicks.jld2,2020-05-05T18:02:19.0,2020-05-05,2020-05-23T16:11:08.95
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_181219.wav_clicks.jld2,2020-05-05T18:12:19.0,2020-05-05,2020-05-23T16:11:10.161
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_182219.wav_clicks.jld2,2020-05-05T18:22:19.0,2020-05-05,2020-05-23T16:11:30.267
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_183219.wav_clicks.jld2,2020-05-05T18:32:19.0,2020-05-05,2020-05-23T16:11:30.991
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_184219.wav_clicks.jld2,2020-05-05T18:42:19.0,2020-05-05,2020-05-23T16:11:52.346
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_185219.wav_clicks.jld2,2020-05-05T18:52:19.0,2020-05-05,2020-05-23T16:11:52.259
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_190219.wav_clicks.jld2,2020-05-05T19:02:19.0,2020-05-05,2020-05-23T16:12:12.572
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_191219.wav_clicks.jld2,2020-05-05T19:12:19.0,2020-05-05,2020-05-23T16:12:13.629
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_192219.wav_clicks.jld2,2020-05-05T19:22:19.0,2020-05-05,2020-05-23T16:12:33.233
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_193219.wav_clicks.jld2,2020-05-05T19:32:19.0,2020-05-05,2020-05-23T16:12:34.505
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_194219.wav_clicks.jld2,2020-05-05T19:42:19.0,2020-05-05,2020-05-23T16:12:55.952
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_195219.wav_clicks.jld2,2020-05-05T19:52:19.0,2020-05-05,2020-05-23T16:12:56.067
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_200219.wav_clicks.jld2,2020-05-05T20:02:19.0,2020-05-05,2020-05-23T16:13:18.366
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_201219.wav_clicks.jld2,2020-05-05T20:12:19.0,2020-05-05,2020-05-23T16:13:17.095
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_202219.wav_clicks.jld2,2020-05-05T20:22:19.0,2020-05-05,2020-05-23T16:13:38.487
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_203219.wav_clicks.jld2,2020-05-05T20:32:19.0,2020-05-05,2020-05-23T16:13:39.225
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_204219.wav_clicks.jld2,2020-05-05T20:42:19.0,2020-05-05,2020-05-23T16:14:00.051
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_205219.wav_clicks.jld2,2020-05-05T20:52:19.0,2020-05-05,2020-05-23T16:13:59.915
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_210219.wav_clicks.jld2,2020-05-05T21:02:19.0,2020-05-05,2020-05-23T16:14:25.174
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_211219.wav_clicks.jld2,2020-05-05T21:12:19.0,2020-05-05,2020-05-23T16:14:23.658
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_212219.wav_clicks.jld2,2020-05-05T21:22:19.0,2020-05-05,2020-05-23T16:14:44.962
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_213219.wav_clicks.jld2,2020-05-05T21:32:19.0,2020-05-05,2020-05-23T16:14:47.589
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_214219.wav_clicks.jld2,2020-05-05T21:42:19.0,2020-05-05,2020-05-23T16:15:05.734
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_215219.wav_clicks.jld2,2020-05-05T21:52:19.0,2020-05-05,2020-05-23T16:15:11.049
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_220219.wav_clicks.jld2,2020-05-05T22:02:19.0,2020-05-05,2020-05-23T16:15:26.701
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_221219.wav_clicks.jld2,2020-05-05T22:12:19.0,2020-05-05,2020-05-23T16:15:32.906
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_222219.wav_clicks.jld2,2020-05-05T22:22:19.0,2020-05-05,2020-05-23T16:15:47.96
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_223219.wav_clicks.jld2,2020-05-05T22:32:19.0,2020-05-05,2020-05-23T16:15:55.111
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_224219.wav_clicks.jld2,2020-05-05T22:42:19.0,2020-05-05,2020-05-23T16:16:09.24
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_225219.wav_clicks.jld2,2020-05-05T22:52:19.0,2020-05-05,2020-05-23T16:16:19.066
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_230219.wav_clicks.jld2,2020-05-05T23:02:19.0,2020-05-05,2020-05-23T16:16:30.092
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_231219.wav_clicks.jld2,2020-05-05T23:12:19.0,2020-05-05,2020-05-23T16:16:39.554
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_232219.wav_clicks.jld2,2020-05-05T23:22:19.0,2020-05-05,2020-05-23T16:16:51.147
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_233219.wav_clicks.jld2,2020-05-05T23:32:19.0,2020-05-05,2020-05-23T16:17:00.458
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_234219.wav_clicks.jld2,2020-05-05T23:42:19.0,2020-05-05,2020-05-23T16:17:11.078
X:\OdontoceteClicks\clicks\2020\05\MARS_20200505_235219.wav_clicks.jld2,2020-05-05T23:52:19.0,2020-05-05,2020-05-23T16:17:22.738
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_000219.wav_clicks.jld2,2020-05-06T00:02:19.0,2020-05-06,2020-05-23T16:17:33.242
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_001219.wav_clicks.jld2,2020-05-06T00:12:19.0,2020-05-06,2020-05-23T16:17:46.101
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_002219.wav_clicks.jld2,2020-05-06T00:22:19.0,2020-05-06,2020-05-23T16:17:53.309
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_003219.wav_clicks.jld2,2020-05-06T00:32:19.0,2020-05-06,2020-05-23T16:18:08.275
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_004219.wav_clicks.jld2,2020-05-06T00:42:19.0,2020-05-06,2020-05-23T16:18:14.083
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_005219.wav_clicks.jld2,2020-05-06T00:52:19.0,2020-05-06,2020-05-23T16:18:35.054
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_010219.wav_clicks.jld2,2020-05-06T01:02:19.0,2020-05-06,2020-05-23T16:18:35.912
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_011219.wav_clicks.jld2,2020-05-06T01:12:19.0,2020-05-06,2020-05-23T16:18:56.405
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_012219.wav_clicks.jld2,2020-05-06T01:22:19.0,2020-05-06,2020-05-23T16:18:58.103
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_013219.wav_clicks.jld2,2020-05-06T01:32:19.0,2020-05-06,2020-05-23T16:19:17.506
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_014219.wav_clicks.jld2,2020-05-06T01:42:19.0,2020-05-06,2020-05-23T16:19:18.271
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_015219.wav_clicks.jld2,2020-05-06T01:52:19.0,2020-05-06,2020-05-23T16:19:38.659
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_020219.wav_clicks.jld2,2020-05-06T02:02:19.0,2020-05-06,2020-05-23T16:19:40.099
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_021219.wav_clicks.jld2,2020-05-06T02:12:19.0,2020-05-06,2020-05-23T16:20:00.288
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_022219.wav_clicks.jld2,2020-05-06T02:22:19.0,2020-05-06,2020-05-23T16:20:00.655
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_023219.wav_clicks.jld2,2020-05-06T02:32:19.0,2020-05-06,2020-05-23T16:20:22.145
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_024219.wav_clicks.jld2,2020-05-06T02:42:19.0,2020-05-06,2020-05-23T16:20:23.733
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_025219.wav_clicks.jld2,2020-05-06T02:52:19.0,2020-05-06,2020-05-23T16:20:47.356
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_030219.wav_clicks.jld2,2020-05-06T03:02:19.0,2020-05-06,2020-05-23T16:20:44.387
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_031219.wav_clicks.jld2,2020-05-06T03:12:19.0,2020-05-06,2020-05-23T16:21:06.015
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_032219.wav_clicks.jld2,2020-05-06T03:22:19.0,2020-05-06,2020-05-23T16:21:06.871
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_033219.wav_clicks.jld2,2020-05-06T03:32:19.0,2020-05-06,2020-05-23T16:21:26.789
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_034219.wav_clicks.jld2,2020-05-06T03:42:19.0,2020-05-06,2020-05-23T16:21:27.904
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_035219.wav_clicks.jld2,2020-05-06T03:52:19.0,2020-05-06,2020-05-23T16:21:47.913
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_040219.wav_clicks.jld2,2020-05-06T04:02:19.0,2020-05-06,2020-05-23T16:21:50.883
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_041219.wav_clicks.jld2,2020-05-06T04:12:19.0,2020-05-06,2020-05-23T16:22:10.284
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_042219.wav_clicks.jld2,2020-05-06T04:22:19.0,2020-05-06,2020-05-23T16:22:12.615
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_043219.wav_clicks.jld2,2020-05-06T04:32:19.0,2020-05-06,2020-05-23T16:22:31.315
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_044219.wav_clicks.jld2,2020-05-06T04:42:19.0,2020-05-06,2020-05-23T16:22:34.908
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_045219.wav_clicks.jld2,2020-05-06T04:52:19.0,2020-05-06,2020-05-23T16:22:56.316
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_050219.wav_clicks.jld2,2020-05-06T05:02:19.0,2020-05-06,2020-05-23T16:22:58.457
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_051219.wav_clicks.jld2,2020-05-06T05:12:19.0,2020-05-06,2020-05-23T16:23:17.438
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_052219.wav_clicks.jld2,2020-05-06T05:22:19.0,2020-05-06,2020-05-23T16:23:19.804
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_053219.wav_clicks.jld2,2020-05-06T05:32:19.0,2020-05-06,2020-05-23T16:23:38.557
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_054219.wav_clicks.jld2,2020-05-06T05:42:19.0,2020-05-06,2020-05-23T16:23:40.126
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_055219.wav_clicks.jld2,2020-05-06T05:52:19.0,2020-05-06,2020-05-23T16:24:06.096
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_060219.wav_clicks.jld2,2020-05-06T06:02:19.0,2020-05-06,2020-05-23T16:24:00.485
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_061219.wav_clicks.jld2,2020-05-06T06:12:19.0,2020-05-06,2020-05-23T16:24:21.337
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_062219.wav_clicks.jld2,2020-05-06T06:22:19.0,2020-05-06,2020-05-23T16:24:26.962
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_063219.wav_clicks.jld2,2020-05-06T06:32:19.0,2020-05-06,2020-05-23T16:24:43.335
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_064219.wav_clicks.jld2,2020-05-06T06:42:19.0,2020-05-06,2020-05-23T16:24:47.958
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_065219.wav_clicks.jld2,2020-05-06T06:52:19.0,2020-05-06,2020-05-23T16:25:03.999
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_070219.wav_clicks.jld2,2020-05-06T07:02:19.0,2020-05-06,2020-05-23T16:25:08.873
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_071219.wav_clicks.jld2,2020-05-06T07:12:19.0,2020-05-06,2020-05-23T16:25:30.142
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_072219.wav_clicks.jld2,2020-05-06T07:22:19.0,2020-05-06,2020-05-23T16:25:33.365
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_073219.wav_clicks.jld2,2020-05-06T07:32:19.0,2020-05-06,2020-05-23T16:25:49.595
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_074219.wav_clicks.jld2,2020-05-06T07:42:19.0,2020-05-06,2020-05-23T16:25:54.182
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_075219.wav_clicks.jld2,2020-05-06T07:52:19.0,2020-05-06,2020-05-23T16:26:10.329
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_080219.wav_clicks.jld2,2020-05-06T08:02:19.0,2020-05-06,2020-05-23T16:26:15.478
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_081219.wav_clicks.jld2,2020-05-06T08:12:19.0,2020-05-06,2020-05-23T16:26:31.927
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_082219.wav_clicks.jld2,2020-05-06T08:22:19.0,2020-05-06,2020-05-23T16:26:36.938
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_083219.wav_clicks.jld2,2020-05-06T08:32:19.0,2020-05-06,2020-05-23T16:26:54.176
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_084219.wav_clicks.jld2,2020-05-06T08:42:19.0,2020-05-06,2020-05-23T16:26:57.177
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_085219.wav_clicks.jld2,2020-05-06T08:52:19.0,2020-05-06,2020-05-23T16:27:15.498
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_090219.wav_clicks.jld2,2020-05-06T09:02:19.0,2020-05-06,2020-05-23T16:27:18.853
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_091219.wav_clicks.jld2,2020-05-06T09:12:19.0,2020-05-06,2020-05-23T16:27:35.967
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_092219.wav_clicks.jld2,2020-05-06T09:22:19.0,2020-05-06,2020-05-23T16:27:38.735
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_093219.wav_clicks.jld2,2020-05-06T09:32:19.0,2020-05-06,2020-05-23T16:27:57.311
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_094219.wav_clicks.jld2,2020-05-06T09:42:19.0,2020-05-06,2020-05-23T16:27:59.97
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_095219.wav_clicks.jld2,2020-05-06T09:52:19.0,2020-05-06,2020-05-23T16:28:18.204
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_100219.wav_clicks.jld2,2020-05-06T10:02:19.0,2020-05-06,2020-05-23T16:28:21.795
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_101219.wav_clicks.jld2,2020-05-06T10:12:19.0,2020-05-06,2020-05-23T16:28:41.57
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_102219.wav_clicks.jld2,2020-05-06T10:22:19.0,2020-05-06,2020-05-23T16:28:43.001
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_103219.wav_clicks.jld2,2020-05-06T10:32:19.0,2020-05-06,2020-05-23T16:29:01.678
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_104219.wav_clicks.jld2,2020-05-06T10:42:19.0,2020-05-06,2020-05-23T16:29:04.358
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_105219.wav_clicks.jld2,2020-05-06T10:52:19.0,2020-05-06,2020-05-23T16:29:22.858
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_110219.wav_clicks.jld2,2020-05-06T11:02:19.0,2020-05-06,2020-05-23T16:29:28.457
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_111219.wav_clicks.jld2,2020-05-06T11:12:19.0,2020-05-06,2020-05-23T16:29:42.902
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_112219.wav_clicks.jld2,2020-05-06T11:22:19.0,2020-05-06,2020-05-23T16:29:50.547
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_113219.wav_clicks.jld2,2020-05-06T11:32:19.0,2020-05-06,2020-05-23T16:30:04.248
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_114219.wav_clicks.jld2,2020-05-06T11:42:19.0,2020-05-06,2020-05-23T16:30:11.297
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_115219.wav_clicks.jld2,2020-05-06T11:52:19.0,2020-05-06,2020-05-23T16:30:26.213
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_120219.wav_clicks.jld2,2020-05-06T12:02:19.0,2020-05-06,2020-05-23T16:30:32.115
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_121219.wav_clicks.jld2,2020-05-06T12:12:19.0,2020-05-06,2020-05-23T16:30:47.336
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_122219.wav_clicks.jld2,2020-05-06T12:22:19.0,2020-05-06,2020-05-23T16:30:52.352
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_123219.wav_clicks.jld2,2020-05-06T12:32:19.0,2020-05-06,2020-05-23T16:31:07.952
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_124219.wav_clicks.jld2,2020-05-06T12:42:19.0,2020-05-06,2020-05-23T16:31:14.246
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_125219.wav_clicks.jld2,2020-05-06T12:52:19.0,2020-05-06,2020-05-23T16:31:27.371
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_130219.wav_clicks.jld2,2020-05-06T13:02:19.0,2020-05-06,2020-05-23T16:31:36.371
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_131219.wav_clicks.jld2,2020-05-06T13:12:19.0,2020-05-06,2020-05-23T16:31:47.701
X:\OdontoceteClicks\clicks\2020\05\MARS_20200506_132219.wav_clicks.jld2,2020-05-06T13:22:19.0,2020-05-06,2020-05-23T16:32:01.643
